DEBTIQ,y,y
DEDTOY,n,y
DEDTUE,n,y
DEDVAM,n,y
DEDVEQ,n,y
DENNAO,n,y
DEWCOY,n,n
DIBFUS,n,y
DIBGAZ,y,y
DICSEO,y,y
DICSIS,n,y
DICSOY,n,y
DICSUE,n,y
DIHGIL,n,y
DIHGOR,n,y
DOCVUM05,n,y
DOCVUM06,n,y
DOCVUM07,n,y
DOCVUM08,n,y
DOCVUM09,n,y
DOCVUM10,n,y
DOCVUM11,n,y
DOGHIS,n,n
DOJWOQ,y,y
DOLCAK,y,y
DOLCEO,n,y
DOLCIS,y,y
DOLCOY,n,y
DOLDEP,y,y
DOPJID,y,y
DOYBOI,n,n
DUCMOF,n,y
DUCMUL,n,y
DUCNAS,n,y
DUCNEW,n,y
DUHZEN,y,y
DUWPOB,n,y
DUYVID,n,y
ECEFID01,n,n
ECEFUP,y,y
ECEFUP01,y,y
EDOSUN,n,y
EDOTAU,n,n
EFERAJ,y,y
EFEREN,n,y
EGIRIV,n,n
EGIROB,n,n
EKUKUR,y,y
ELAKUY,n,y
ELALAF,n,y
ELIHOW,n,n
EPIRUR,n,y
EPOBOB,y,y
EPOBUH,y,y
EQEMEU,y,y
EQEXIJ,y,y
EQEXOP,y,y
EQEXUV,n,y
ESIHAR,n,y
ESIHEV,y,y
ESIHIZ,y,y
ESIHOF,n,y
ESIJAT,y,y
EVEGOD,n,y
EVIFOG,n,n
EVITUA,y,y
EVIVAI,y,y
EVIVEM,y,y
EXESAC,y,y
EYAQAX,n,y
EYAQEB,n,y
EZEYAJ,n,y
EZOCON,y,y
EZUYEE,y,y
EZUYII,n,n
FACWIP01,n,y
FACWIP02,n,n
FAXXIM,n,n
FEBQAG,n,y
FEBQEK,n,y
FEQXAC,n,y
FEZNOQ,n,y
FEZPAD,n,y
FIFTAR,n,y
FIFTEV,n,y
FIFTIZ,n,y
FIFTOF,n,y
FIWMEF,n,y
FIWMOP,n,y
FOBLIR,n,y
FOLPUT,y,y
FOMLUQ,y,y
FONYAJ,n,n
FOPHAU,n,y
FOQTEM,n,y
FOQTIQ,n,y
FOQTOW,n,y
FOQTUC,n,n
FORFEZ,n,y
FOXLAG,y,y
FUMROU,n,y
FUQNOV,y,y
FUSDOO,n,n
FUSDUU,n,y
FUVZON01,n,y
FUWBEG01,n,y
FUYHEN,n,n
FUYHIR,n,y
GABKUP,n,y
GAGDEA,n,y
GAJHAD,y,y
GAJHAD01,y,y
GAJWIA,y,y
GAJWOG,n,y
GANCUV,n,n
GANDAC,n,n
GANDEG,n,y
GANDOQ,n,y
GANDUW,n,y
GASHEQ,y,y
GAYTEI,y,y
GEGZIE,y,y
GEGZOK,y,y
GEJCOP,n,y
GEJCUV,y,y
GEVTOQ,n,y
GEXBIX,y,y
GEXJIC,n,n
GICGUX,y,y
GICROB,n,n
GILKAP,n,n
GIPWUA,y,y
GIPXAH,n,n
GIPXEL,y,y
GIPXIP,y,y
GISNON,y,y
GIWWAL,n,n
GIWWEP,n,n
GIWWIT,n,y
GIZKUW,n,n
GOPQEJ,n,n
GOPQIN,n,n
GUHLUR,n,n
GUHMAY,n,n
GUHMEB,n,n
GUHMEB02,n,n
GUHMEC,n,n
GUHMIG,n,y
GUMCIB,y,y
HAGMOS,n,y
HAGMOS01,n,y
HAHVES,n,n
HAHVIW,n,n
HAJNEM,n,y
HAJNIQ,n,y
HAKPUG,n,y
HANGEK,n,y
HAQNOE,n,y
HAQNUK,n,n
HAVDOY,y,y
HAXMUO,n,y
HEHYOL,y,y
HEHYUR,y,y
HEVQOQ,n,y
HEVQUW,n,y
HEVRAD,n,y
HEVRAD01,n,y
HEWKEC,y,y
HEYTUD,n,y
HIMXUX,y,y
HOWNEO,y,y
HUFZAL,n,y
HUFZEP,y,y
IBIDII,n,y
IDEBEY,n,y
IDUBIV,y,y
IFAJOR,n,y
IFAJUX,n,y
IFAKAE,n,y
IFAKEI,n,y
IFAKIM,n,y
IFAVOC,y,y
IFOLUM,n,y
IHEGEI,n,y
IHOQED,y,y
INOLAZ,n,n
INOLED,n,y
INUPEM,y,y
IREPOL,n,y
IRIHIC,y,y
IRIHOI,y,y
IRIHUO,y,y
IRUGOT,n,y
IVOPIT,n,n
IXETAH,n,y
IYEMAC,n,y
IYEMEG,n,y
IYEMIK,y,y
IYESOV,n,y
IZABOC,n,y
IZUYOR,n,n
JAGFUS,n,y
JAQQUQ,n,y
JAXQEE,n,n
JEVZAM01,n,y
JEZHOL,n,n
JIHJEP,n,y
JIJNEY,n,n
JIJNIC,n,y
JIVVUI,n,n
JIVWAP,y,y
JODMOE,n,n
JORVIV,n,y
JORVOB,n,y
JUMZAS,n,n
KAPTOL,n,y
KATJAS,y,y
KATJEW,y,y
KATXAE10,n,y
KAZMUW,n,y
KENBUC,n,n
KENRED,n,y
KEPNAW,y,y
KEPNEA,y,y
KEQLOH01,n,n
KIRRIM,n,y
KOBNEV,n,y
KOBNEV01,n,y
KOBNIZ,n,y
KOHBUE,n,y
KOJMUR,n,n
KOMXAL,n,n
KORLIM,n,n
KUGKIG,n,n
KUJGAX,n,y
KUNNUE,y,y
KUTKOZ,n,y
KUWZEI,n,n
KUWZIM,n,n
LACTAL,n,y
LACZEW,n,y
LAHBAX,n,y
LAXRUZ,n,y
LAXSAG,n,y
LAXWEP,n,n
LAXWIT,n,n
LEBBIF,n,n
LEBBOL,n,y
LEBBUR,n,y
LECPUF,n,n
LEFPEU,n,y
LEJNUL,n,y
LEJPAT,n,y
LEJPAT01,n,y
LEJPIB,n,y
LICJUE,y,y
LIKDIV,y,y
LIKDOB,y,y
LIKDUH,y,y
LIKZIQ,n,y
LIMHEW,y,y
LIRTEL,n,n
LIRTIP,n,y
LIRTOV,n,y
LIRTUB,n,y
LISTOX,n,n
LITJAZ,n,n
LITJED,n,n
LODFEQ,n,n
LOGMAX,y,y
LOGMEB,y,y
LOJMIH,n,n
LOPKIM,n,y
LOTYUO,n,y
LOTYUO01,n,y
LOYROI,n,n
LOYTEA,y,y
LUCFAS,y,y
LUCRIL,n,n
LUPJEM,n,y
LUPLUE,y,y
LUPMAL,n,y
LUXRUS,n,y
LUXVAB,n,y
LUXVEF,n,y
LUXVIJ,n,y
LUZZUB,n,y
MAGJUC,n,y
MALGUD,n,n
MALHAK,y,y
MALHEO,y,y
MAVVAI,n,y
MAZSUB,n,y
MEJHAN,n,y
MEJHER,n,y
MEKRUS,y,y
MESKIE,n,y
MESTUA,n,y
METJED,n,n
METSIQ,n,y
METSUC,n,n
MIGGER,n,n
MIGGIV,n,y
MIGHES,y,y
MOCMIB01,n,y
MOHFIY,n,n
MOLMUV,n,n
MORVIA,y,y
MOTZOM,n,y
MOVBAC,n,y
MOVBUW,n,y
MOVCEH,n,y
MOXRAU,n,n
MUMZUR,n,n
MUNBAA,y,y
MUNBEE,y,y
MUNBII,y,y
MUWKUM,n,y
MUWLAT,n,y
MUWPOL,n,n
NATFET,n,y
NEBDEE,n,y
NEBDII,n,n
NEBDII01,n,n
NEDPET,y,y
NEDPIX,y,y
NERYIS,n,y
NERYOB,y,y
NEVMUX,n,n
NEVWER,n,y
NIFJAO,n,y
NIHDIR,n,y
NIKFOF,y,y
NIKFUL,y,y
NIKGAS,y,y
NIKGEW,n,y
NILQUV,n,n
NIMMII,y,y
NODVIN,n,y
NODVOT,n,y
NODWEK,n,y
NOHKAW,n,y
NOHKEA,n,y
NOLSEO,n,y
NOLSIS,y,y
NOLSOY,y,y
NOLSUE,y,y
NOVNAP,n,n
NOWBUY,n,n
NOWCAF,n,n
NOWCEJ,n,n
NUGZEW,n,n
NUGZIA,n,y
NUGZOG,n,y
NUNRIX,n,y
NUQVAY,n,n
NUTTED,n,y
NUXHIZ,n,y
NUYSEH,n,y
OBIPUK,n,n
OCUXAO,n,n
OCUXUI,n,n
OCUYAP,n,n
OCUYET,n,n
OFAXID,n,y
OFOHIC,n,n
OFOHOI,y,y
OFOLOL,n,y
OFOLUR,n,y
OFOMAY,n,y
OFOQAE,n,y
OFOQEI,n,y
OFOQIM,y,y
OFOQOS,y,y
OGAYOL,y,y
OGIZIN,n,y
OHUXOE,n,n
OJITIL,n,y
OJITOR,n,n
OJIVAF,n,y
OJIVEJ,n,y
OJIVIN,n,y
OJIVOT,y,y
OJIVUZ,y,y
OKAQAT,n,y
OKUFOP,n,y
OLODAV,n,n
OLODEZ,n,y
OLODOJ,n,n
OLODUP,n,n
OLOXAP,y,y
OMAGIU,n,y
OMAGOA,n,n
OQIWAN,n,n
ORAVOU,y,y
OSOBUU,n,y
OSOBUU01,y,y
OVENEK,n,y
OVENIO,n,y
OVENOU,n,y
OVUVOS,y,y
OYAWOC,y,y
OYAWUI,n,n
OZEBUR,n,n
OZECAY,n,n
OZECAY01,n,n
OZECAY02,n,n
OZECAY03,n,n
OZECAY04,n,n
OZECIG,n,y
PACHUX,n,y
PACZUP,n,y
PADBEC,n,y
PAJDEL,n,y
PAJDUZ,n,y
PALWAA,n,n
PAQFES,n,y
PAQFIW,n,y
PAWSIS,y,y
PAZDUR,n,n
PAZFAZ,n,n
PEJTOO,n,y
PELSAD,n,n
PELSEH,y,y
PELSIL,y,y
PELSOR,y,y
PEPSOS,n,n
PIFHIY,y,y
PIFHUK,n,y
PIFJAS,n,y
PIFJOG,n,y
PIFJUM,n,y
PIFKAT,y,y
PIFKEX,y,y
PIFKIB,y,y
PIFKOH,n,y
PIFKUN,n,y
PIFTOQ,n,y
PIFTUW,y,y
PIFVAE,n,n
PIFVIM,n,y
PIFVOS,n,y
PIFVUY,n,y
PIFWAF,y,y
PIJGIY,n,y
PIJGOE,n,y
PIQHIJ,n,n
POBHEU,n,y
POBHIY,n,y
POBHOE,n,y
POKREO,y,y
POVSIC,n,y
POZZAG,n,y
POZZEK,y,y
PUBYAM,n,n
PUBYIU,n,n
PUBYOA,n,n
PUDWOB,y,y
PUDWOB01,y,y
PUDWUH,n,n
PUDWUH02,n,n
PUDXAO,y,y
PUDXES,n,n
PUDXES01,n,n
PUDXES02,n,n
PUDXES03,n,n
PUDXES04,n,n
PUKPIU,n,y
PUKPOA,n,y
PUNMUH,n,y
PUNNAO,n,y
PUNNES,n,y
PUNNIW,n,y
PUPTEZ,n,y
PUTREC,y,y
PUXGUK,n,n
PUZBUI,n,n
PUZKOL,y,y
PUZLAY,n,n
PYEXDA,n,n
QABPOA,n,y
QABPUG,n,y
QABQAN,n,y
QACPOB,n,y
QACQES,n,n
QACQIW,y,y
QACQOC,n,y
QACRAP,n,y
QADFAE,n,y
QAFQEV,n,y
QAFWUS,n,y
QAGJUG01,y,y
QEKBUE,n,n
QESSEP,n,y
QIDHUJ,n,y
QIDJAR,n,n
QIXPES,n,y
QIXPIW,n,y
QOGKIH,n,y
QOGKON,n,y
QOGKUT,n,y
QOPQOC,n,y
QOPQUI,n,y
QORVEA,y,y
QORVIE,y,y
QORVOK,y,y
QORVUQ,n,y
QORWAX,y,y
QORWEB,y,y
QORWIF,y,y
QORWOL,n,n
QORWUR,y,y
QORXAY,y,y
QOTDUA,n,n
QOTFAI,y,y
QOVJOB,n,y
QUFYIB,y,y
QUFYOH,y,y
QULNOB,n,y
RABZIE,n,y
RAGXAY,n,y
RAGXEC,n,y
RAGXIG,n,y
RAGXOM,n,y
RAMPEB,n,n
RAMPIF,n,n
RAMPOL,y,y
RAMPUR,n,n
RAMQAY,n,y
RASJIH,y,y
RASJON,y,y
RASJUT,y,y
REDMET,n,n
REDMIX,n,y
REFVON,n,y
REFVUT,n,n
REFVUT01,n,n
REFWAA,n,y
REFWEE,n,n
REFWII,n,y
REFXOQ,n,n
REFYIM,n,n
REFYOS,n,y
REGDUF,n,y
REHTEF,n,n
REKYIR,n,y
RELZEQ,n,n
RELZIU,n,y
RELZOA,n,n
RELZUG,n,n
REMBAP,y,y
REMBET,n,y
RENZES,n,y
REQXES,y,y
RERYEV,y,y
RESZUN,y,y
REVZUP,n,n
REXDOO,n,n
REYMAL,y,y
RIBLUJ,n,n
RIKHIF,y,y
RIPJUX,n,y
RIPKOR,n,y
RIPKUX,n,y
RIRVIZ,y,y
RIRVOF,n,n
RIRVUL,y,y
RIRWAS,n,n
RIRXAT,n,y
RIRYEY,n,y
ROKFUT,n,y
ROKGAA,n,y
ROKGEE,n,y
ROKGII,n,n
RONCIH,n,n
ROQVOI,n,y
ROQVUO,n,n
ROXTIJ,n,y
ROXTOP,n,n
ROZLUO,n,y
ROZMAV,n,y
RURZUB,y,y
SANHAS,n,y
SANNUT,y,y
SAQYAM,n,y
SARNUW,y,y
SARPAE,n,y
SATJAA,y,y
SATJEE,y,y
SATNUX,n,n
SAVYAS,y,y
SAYXOH,n,y
SAYXUN,n,y
SEGTIJ,y,y
SEGTUV,n,n
SEHCOX,n,n
SENNOR,n,y
SENNUX,n,y
SENPAF,n,n
SENPIN,n,y
SENPOT,n,y
SENPUZ,n,y
SENQAG,n,y
SENQEK,n,y
SENQIO,n,y
SENQOU,n,y
SENQUA,n,y
SENRAH,n,y
SENREL,n,y
SEQNEK,n,n
SEQNEK01,n,n
SEZWOM,y,y
SIBJAO,n,y
SIBJES,n,y
SIFXIR,y,y
SIFXOX,y,y
SIGHOF,n,y
SIGHOF01,n,y
SIGHOF02,n,y
SIQTOD,n,y
SIRZAU,n,y
SISCEF,n,n
SODPUY,y,y
SODQAF,y,y
SOJVAP,n,y
SOMSIW,n,y
SOPTAU,y,y
SOVJUJ,n,y
SOVKAQ,n,y
SOVKEU,n,y
SUQFAM,y,y
SUXJIG,n,y
SUYVAJ,n,y
SUYVIR,n,n
TACXUS,n,n
TADCEI,n,y
TADCIM,n,y
TAHREZ,n,y
TALYAI,n,y
TAMSAE,n,n
TASQAI,n,y
TASQEM,n,y
TASQIQ,n,y
TASQOW,n,n
TATVER,n,y
TECVUU,y,y
TEMXAN,n,n
TEMXER,n,y
TENLON,n,y
TENLUT,n,y
TENMAA,n,y
TEQTER,n,n
TEQTIV,n,n
THYMEA10,n,y
THYMEA20,n,y
TIHCAR,y,y
TIHCEV,y,y
TIHCOF,y,y
TIHDAS,n,n
TIHDOG,y,y
TIHFAU,n,n
TIHFEY,y,y
TIHGAV,y,y
TIKREN,n,y
TIKRIR,n,y
TIMCID,n,n
TIRQET,n,y
TIRQOD,n,n
TIRQUJ,n,y
TIRRAQ,y,y
TIRREU,n,n
TIRRIY,n,y
TIRROE,n,y
TISKUB,n,y
TISLAI,n,y
TISSAQ,y,y
TISSEU,n,y
TITLUD,n,y
TIWLUG,n,n
TOBGIC,n,y
TOBGOI,n,n
TOBGUO,n,n
TOVWUY,y,y
TUCKUX,n,y
TUCLAE,n,y
TUGXAV,n,y
TUSHUL,n,y
TUTPOP,n,y
UDOXER,n,y
UDOXIV,n,y
UDOXOB,n,y
UHERIJ,n,y
UHEROP,y,y
UHERUV,n,y
UHESAC,n,y
UJEFEV,n,n
UJEPAB,n,n
UJEPEF,n,n
UKAGOC,n,y
UKAGOC01,n,y
UMIROY,n,n
UMIRUE,n,y
UMISAL,n,y
UPAZAO01,y,y
UPAZES01,y,y
UPAZIW01,n,y
UPENAG01,n,n
UPENIO01,y,y
UPISOC,n,n
UPULEX,n,n
UQAXUG,n,y
UQAYAN,n,y
UQAYER,n,y
USENEN,y,y
USENIR,y,y
UTEVAR,y,y
UTEVEV,n,y
UTEVIZ,n,y
UTEVOF,n,y
UVISIC,n,y
UWIMIY,y,y
UWIMOE,y,y
UWODUG,y,y
UWOFAO,y,y
UWOFES,n,n
UWOFIW,n,n
UYIKAP,n,y
UYUWAN,n,n
UYUXIW,n,n
UYUXOC,y,y
UYUXUI,n,y
VAWYEA,n,y
VAWYIE,n,n
VIKPIR,n,y
VIKPOX,n,y
VILBUQ,n,n
VINPOY,n,y
VINPUE,n,y
VINVAS,y,y
VINVEW,y,y
VISCIM,y,y
VITCUZ,n,y
VIWQOH,n,n
VIXNUM,y,y
VODBAS,n,y
VOFJIK,n,y
VOFRUF,n,y
VOJLIQ,n,y
VOLZON,n,y
VOMPAQ,n,y
VOMPEU,n,y
VOMPIY,n,y
VOWTUY,n,n
VOWVEK,n,n
VUNQOM,y,y
VURBUF,n,y
VUSYOY,n,n
VUSYUE,n,y
VUSZAL,n,y
WATJOT,y,y
WECPAV,n,y
WEXKIT,n,y
WEYHIU,y,y
WIFSOU,n,n
WINBUQ,n,n
WINCIF,n,y
WIQHUC,n,n
WIQJAK,n,y
WIQNAO,n,y
WIQNIW,n,n
WIVDIP,n,n
WIVDOV,n,y
WOGBOJ,n,n
WOPZIM,n,n
WOQGEQ,n,y
WUKTOL,n,y
WUTJOM,n,y
WUVZIW,n,y
XAMQEK,n,n
XAMQIO,n,y
XAMQOU,n,y
XAMQUA,n,y
XAPGIG,n,y
XAYMOC,y,y
XAYMUI,y,y
XERSIW,n,y
XEXYOP,n,y
XEZROK,n,y
XIKNUC,n,n
XIKPAK,n,n
XIKPEO,n,n
XINQUI,n,n
XIVYUZ,n,y
XIVZAG,n,y
XIVZEK,n,n
XIZZIQ,n,y
XOFGUW,n,n
XOJDIK,n,y
XOJDIK01,n,y
XOLGOV,n,y
XONWON,n,y
XONWUT,n,y
XONXAA,y,y
XOTHUL,y,y
XOTJAT,y,y
XUBYAV,n,y
XUBYEZ,n,y
XUBYID,n,y
XUBYOJ,n,y
XUBYUP,n,n
XUBZAW,n,y
XUDPIW,n,y
XUDPOC,n,y
XUDPUI,n,y
XUFSUO,n,y
XUHKOC,y,y
XUHKUI,y,y
XUXGAZ,n,n
XUXGED,n,n
YAFLUN,n,n
YAVQAN,n,y
YAVQER,n,y
YAVQIV,n,y
YAVQOB,n,y
YAXQOG,y,y
YEDNAZ,n,y
YEKVUG,n,y
YERGAD,n,y
YERMIU,n,n
YERMOA,n,y
YERMUG,n,y
YERNAN,n,y
YERNER,n,y
YERSIA,y,y
YERTAT,n,y
YETKAJ,n,y
YETKEN,n,y
YETWIG,n,n
YEYPOJ,y,y
YEZMIC,n,n
YEZMOI,n,y
YEZMUO,n,y
YEZNAV,n,y
YIGNOT,y,y
YIGPOW,n,y
YIGQEN,y,y
YILCAA,n,y
YILCEE,n,y
YILCUU,n,y
YILDAB,n,y
YIYSII,n,y
YIYSOO,n,y
YOCRAJ,n,y
YOFQEQ,n,y
YOHXOK,n,y
YUFJEP,n,n
YUFJIT,n,n
YUKHOD,n,y
YUPTIM,n,y
YUWVES,n,n
YUZHAE,y,y
ZAPKIK,n,y
ZAPKOQ,n,y
ZAXPUM,n,n
ZECMUP01,n,n
ZELDID,n,y
ZEVQEW,n,y
ZIFNIN,n,y
ZIFNOT,n,y
ZIGZIY,n,y
ZIPYIJ,n,y
ZIPYOP,n,n
ZIRCIO,y,y
ZOQQED,n,y
ZOQRAA,n,y
ZUFVEB,n,y
ZULHIZ,n,n
ZULQAY,n,y
ZUVYUM,n,y
ZUVZEX,n,y
ZUYPUG,n,y
ZUYQAN,n,y
